#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.60   50.8390388489 30.5166   5.8550   4.3426   2.3841   0.4787   0.0000
    6.60   50.8413085938 30.5148   5.8575   4.3118   2.2581   0.4787   0.0000
    6.60   50.8438262939 30.5128   5.8605   4.2750   2.1078   0.4787   0.0000
    6.60   50.8463478088 30.5009   5.8633   4.2443   1.9820   0.4787   0.0000
    6.60   50.8488693237 30.4492   5.8659   4.2142   1.8583   0.4787   0.0000
    6.60   50.8513908386 30.3975   5.8683   4.1816   1.7250   0.4787   0.0000
    6.60   50.8539123535 30.3438   5.8710   4.1406   1.5575   0.4787   0.0000
    6.60   50.8564338684 30.2815   5.8740   4.0894   1.3487   0.4787   0.0000
    6.60   50.8587036133 30.2033   5.8766   4.0339   1.1231   0.4787   0.0000
    6.60   50.8609733582 30.1229   5.8803   4.0168   1.0499   0.4787   0.0000
    6.60   50.8629913330 30.0533   5.8814   3.9605   0.8225   0.4787   0.0000
    6.60   50.8650131226 29.9725   5.8829   3.9348   0.7168   0.4787   0.0000
    6.60   50.8665237427 29.9122   5.8843   3.9203   0.6567   0.4787   0.0000
    6.60   50.8672790527 29.8792   5.8864   3.9160   0.6371   0.4787   0.0000
    6.60   50.8682899475 29.8351   5.8892   3.9132   0.6223   0.4787   0.0000
    6.60   50.8693008423 29.7919   5.8915   3.9096   0.6048   0.4787   0.0000
    6.60   50.8700599670 29.7660   5.8919   3.9015   0.5716   0.4787   0.0000
    6.60   50.8710670471 29.7314   5.8924   3.8947   0.5435   0.4787   0.0000
    6.60   50.8728332520 29.6708   5.8935   3.8860   0.5070   0.4787   0.0000
    6.60   50.8768730164 29.5323   5.8959   3.8732   0.4510   0.4787   0.0000
    6.60   50.8806610107 29.3535   5.8982   3.8627   0.4043   0.4787   0.0000
    6.60   50.8847007751 29.2085   5.9001   3.8527   0.3604   0.4787   0.0000
    6.60   50.8907623291 28.9333   5.9026   3.8401   0.3032   0.4787   0.0000
    6.60   50.9006156921 28.4972   5.9079   3.8260   0.2348   0.4787   0.0000
    6.60   50.9226150513 27.4360   5.9267   3.8096   0.1342   0.4787   0.0000
    6.60   50.9409332275 25.6085   5.8741   4.4943   2.8953   0.4787   0.0000
    6.60   50.9777984619 24.6195   5.8894   4.5524   3.0954   0.4787   0.0000
    6.60   50.9786415100 24.5991   5.8896   4.5632   3.1380   0.4787   0.0000
    6.60   50.9794845581 24.5492   5.8897   4.5710   3.1682   0.4787   0.0000
    6.60   50.9809608459 24.5277   5.8866   4.5783   3.2002   0.4787   0.0000
    6.60   50.9830665588 24.4970   5.8841   4.5850   3.2288   0.4787   0.0000
    6.60   50.9853858948 24.3960   5.8825   4.5920   3.2568   0.4787   0.0000
    6.60   50.9874954224 24.3447   5.8818   4.5985   3.2826   0.4787   0.0000
    6.60   50.9898109436 24.2930   5.8807   4.6054   3.3106   0.4787   0.0000
    6.60   50.9919204712 24.2414   5.8801   4.6132   3.3412   0.4787   0.0000
    6.60   50.9933929443 24.1901   5.8795   4.6196   3.3664   0.4787   0.0000
    6.60   50.9978218079 24.0860   5.8784   4.6267   3.3942   0.4787   0.0000
    6.60   51.0039405823 23.9294   5.8770   4.6339   3.4217   0.4787   0.0000
    6.60   51.0066795349 23.8611   5.8761   4.6409   3.4491   0.4787   0.0000
    6.60   51.0081558228 23.8242   5.8756   4.6475   3.4755   0.4787   0.0000
    6.60   51.0094223022 23.7977   5.8751   4.6565   3.5115   0.4787   0.0000
    6.60   51.0106849670 23.7711   5.8745   4.6639   3.5413   0.4787   0.0000
    6.60   51.0119476318 23.7465   5.8739   4.6707   3.5685   0.4787   0.0000
    6.60   51.0134277344 23.7178   5.8733   4.6795   3.6037   0.4787   0.0000
    6.60   51.0153236389 23.6892   5.8728   4.6875   3.6356   0.4787   0.0000
    6.60   51.0170097351 23.6637   5.8724   4.6942   3.6624   0.4787   0.0000
    6.60   51.0189132690 23.6601   5.8720   4.7025   3.6960   0.4787   0.0000
    6.60   51.0214424133 23.6553   5.8714   4.7122   3.7354   0.4787   0.0000
    6.60   51.0252380371 23.6481   5.8706   4.7228   3.7785   0.4787   0.0000
    6.60   51.0279808044 23.6430   5.8702   4.7301   3.8079   0.4787   0.0000
    6.60   51.0319900513 23.6354   5.8697   4.7382   3.8407   0.4787   0.0000
    6.60   51.0393753052 23.6214   5.8690   4.7511   3.8928   0.4787   0.0000
    6.60   51.0541496277 23.5934   5.8674   4.7822   4.0182   0.4787   0.0000
    6.60   51.0625915527 23.5797   5.8666   4.8037   4.1048   0.4787   0.0000
    6.60   51.0763168335 23.5579   5.8652   4.8388   4.2463   0.4787   0.0000
    6.60   51.1010322571 23.5186   5.8622   4.8989   4.4888   0.4787   0.0000
    6.60   51.1291351318 23.4590   5.8574   4.9474   4.6865   0.4787   0.0000
    6.60   51.1612815857 23.3635   5.8502   4.9802   4.8230   0.4787   0.0000
    6.60   51.1807479858 23.2901   5.8457   4.9958   4.8885   0.4787   0.0000
    6.60   51.1923904419 23.2462   5.8428   5.0037   4.9223   0.4787   0.0000
    6.60   51.2133483887 23.1879   5.8377   5.0156   4.9738   0.4787   0.0000
    6.60   51.2385559082 23.1175   5.8312   5.0281   5.0291   0.4787   0.0000
    6.60   51.2720451355 23.0224   5.8222   5.0421   5.0923   0.4787   0.0000
    6.60   51.2921943665 22.9003   5.8145   5.0479   5.1210   0.4787   0.0000
    6.60   51.3282699585 22.6804   5.8009   5.0570   5.1668   0.4787   0.0000
    6.60   51.3717994690 22.4131   5.7851   5.0653   5.2107   0.4787   0.0000
    6.60   51.4238853455 22.0923   5.7714   5.0843   5.2940   0.4787   0.0000
    6.60   51.4575004578 21.8665   5.7610   5.0904   5.3244   0.4787   0.0000
    6.60   51.5627555847 21.2048   5.7362   5.0995   5.3724   0.4787   0.0000
    6.60   51.9239196777 18.9774   5.6607   5.1028   5.4128   0.4787   0.0000
    6.60   52.2981376648 17.1875   5.5923   5.1034   5.4403   0.4787   0.0000
    6.60   52.3232574463 17.1195   5.5882   5.1046   5.4476   0.4787   0.0000
    6.60   60.0000000000  7.4647   5.0374   5.0969   5.6074   0.4787   0.0000
    6.60   61.9204101562  6.9897   5.0031   5.1038   5.6405   0.4787   0.0000
    6.60   64.1424636841  6.5599   4.9727   5.1172   5.6971   0.4787   0.0000
    6.60   65.3694229126  6.3032   4.9638   5.1332   5.7526   0.4787   0.0000
    6.60   65.4635009766  6.2880   4.9639   5.1354   5.7604   0.4787   0.0000
    6.60   65.8275146484  6.2281   4.9717   5.1519   5.8141   0.4787   0.0000
    6.60   65.9399032593  6.2095   4.9847   5.1661   5.8569   0.4787   0.0000
    6.60   65.9814071655  6.2027   4.9969   5.1771   5.8882   0.4787   0.0000
    6.60   66.0283355713  6.1949   5.0153   5.1929   5.9323   0.4787   0.0000
    6.60   66.0732040405  6.1875   5.0330   5.2087   5.9773   0.4787   0.0000
    6.60   66.1226654053  6.1793   5.0508   5.2255   6.0261   0.4787   0.0000
    6.60   66.1746520996  6.1707   5.0666   5.2413   6.0729   0.4787   0.0000
    6.60   66.3332901001  6.1509   5.1124   5.2569   6.0881   0.4787   0.0000
    6.60   66.4329299927  6.1390   5.1607   5.2497   6.0104   0.4787   0.0000
    6.60   66.5080490112  6.1417   5.2009   5.2397   5.9301   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.65    0.1500000060  0.1500  -2.5171   3.5145   5.1350   0.4787   0.0000
    6.65    0.2000000030  0.2000  -2.2478   3.5351   5.0734   0.4787   0.0000
    6.65    0.2500000000  0.2500  -2.0635   3.5460   5.0294   0.4787   0.0000
    6.65    0.3000000119  0.3000  -1.9131   3.5557   4.9972   0.4787   0.0000
    6.65    0.3499999940  0.3500  -1.7799   3.5650   4.9678   0.4787   0.0000
    6.65    0.4000000060  0.4000  -1.6433   3.5732   4.9222   0.4787   0.0000
    6.65    0.4499999881  0.4500  -1.5185   3.5824   4.8852   0.4787   0.0000
    6.65    0.5000000000  0.5000  -1.3989   3.5927   4.8526   0.4787   0.0000
    6.65    0.5500000119  0.5500  -1.2728   3.6038   4.8123   0.4787   0.0000
    6.65    0.6000000238  0.6000  -1.1522   3.6171   4.7826   0.4787   0.0000
    6.65    0.6999999881  0.7000  -0.8963   3.6444   4.7030   0.4787   0.0000
    6.65    0.8000000119  0.8000  -0.6399   3.6753   4.6281   0.4787   0.0000
    6.65    0.8999999762  0.9000  -0.3984   3.7108   4.5797   0.4787   0.0000
    6.65    1.0000000000  1.0000  -0.1777   3.7414   4.5275   0.4787   0.0000
    6.65    1.1000000238  1.1000   0.0180   3.7646   4.4656   0.4787   0.0000
    6.65    1.2000000477  1.2000   0.2202   3.7877   4.3938   0.4787   0.0000
    6.65    1.2999999523  1.3000   0.3961   3.8089   4.3374   0.4787   0.0000
    6.65    1.3999999762  1.4000   0.5470   3.8278   4.2944   0.4787   0.0000
    6.65    1.5000000000  1.5000   0.6783   3.8477   4.2724   0.4787   0.0000
    6.65    1.6000000238  1.6000   0.8043   3.8701   4.2642   0.4787   0.0000
    6.65    1.7000000477  1.7000   0.9225   3.8933   4.2652   0.4787   0.0000
    6.65    1.7999999523  1.8000   1.0299   3.9146   4.2677   0.4787   0.0000
    6.65    1.9244269133  1.9244   1.1388   3.9378   4.2806   0.4787   0.0000
    6.65    2.0000000000  2.0000   1.2164   3.9512   4.2733   0.4787   0.0000
    6.65    2.2000000477  2.2000   1.3705   3.9820   4.2840   0.4787   0.0000
    6.65    2.5000000000  2.5000   1.5881   4.0225   4.2840   0.4787   0.0000
    6.65    3.0000000000  3.0000   1.8934   4.0778   4.2789   0.4787   0.0000
    6.65    3.4728343487  3.4728   2.1315   4.1196   4.2718   0.4787   0.0000
    6.65    3.5000000000  3.5000   2.1441   4.1219   4.2714   0.4787   0.0000
    6.65    4.0000000000  4.0000   2.3575   4.1594   4.2662   0.4787   0.0000
    6.65    4.5000000000  4.5000   2.5440   4.1918   4.2605   0.4787   0.0000
    6.65    5.0000000000  5.0000   2.7143   4.2204   4.2502   0.4787   0.0000
    6.65    6.0000000000  6.0000   3.0031   4.2676   4.2293   0.4787   0.0000
    6.65    7.0000000000  7.0000   3.2453   4.3062   4.2085   0.4787   0.0000
    6.65    9.0000000000  9.0000   3.6399   4.3697   4.1771   0.4787   0.0000
    6.65   12.0000000000 12.0000   4.0758   4.4305   4.1094   0.4787   0.0000
    6.65   12.1610851288 12.1594   4.0952   4.4330   4.1058   0.4787   0.0000
    6.65   15.0000000000 14.9521   4.4111   4.4709   4.0312   0.4787   0.0000
    6.65   17.9796981812 17.8910   4.6650   4.4967   3.9586   0.4787   0.0000
    6.65   20.0000000000 19.8487   4.8202   4.5077   3.8923   0.4787   0.0000
    6.65   23.0011386871 22.5614   4.9920   4.5149   3.8049   0.4787   0.0000
    6.65   28.0107212067 26.6713   5.2380   4.5021   3.5805   0.4787   0.0000
    6.65   30.0000000000 28.1090   5.3245   4.4837   3.4433   0.4787   0.0000
    6.65   31.7908782959 29.3068   5.3858   4.4660   3.3294   0.4787   0.0000
    6.65   36.1727905273 31.5102   5.5238   4.3552   2.7793   0.4787   0.0000
    6.65   38.1180877686 32.1302   5.5806   4.2512   2.3150   0.4787   0.0000
    6.65   39.5650558472 30.3974   5.5973   3.9970   1.2574   0.4787   0.0000
    6.65   39.6014595032 30.2499   5.5965   3.9830   1.2004   0.4787   0.0000
    6.65   40.0000000000 28.5645   5.6092   4.0444   1.4080   0.4787   0.0000
    6.65   40.8215789795 26.0066   5.6339   4.1740   1.8610   0.4787   0.0000
    6.65   41.4527473450 26.0551   5.6548   4.2362   2.0900   0.4787   0.0000
    6.65   41.5483894348 25.9827   5.6758   4.2687   2.1976   0.4787   0.0000
    6.65   41.5710792542 25.9620   5.6912   4.2881   2.2596   0.4787   0.0000
    6.65   41.5804023743 25.9525   5.6956   4.2989   2.2981   0.4787   0.0000
    6.65   41.5917091370 25.9393   5.6967   4.2797   2.2200   0.4787   0.0000
    6.65   41.5956993103 25.9346   5.6969   4.2579   2.1325   0.4787   0.0000
    6.65   41.5990295410 25.9308   5.6979   4.2337   2.0347   0.4787   0.0000
    6.65   41.6005287170 25.9290   5.6988   4.2157   1.9617   0.4787   0.0000
    6.65   41.6021919250 25.9271   5.6997   4.1966   1.8846   0.4787   0.0000
    6.65   41.6038551331 25.9238   5.7008   4.1761   1.8014   0.4787   0.0000
    6.65   41.6055221558 25.9149   5.7019   4.1543   1.7130   0.4787   0.0000
    6.65   41.6071853638 25.9060   5.7031   4.1284   1.6081   0.4787   0.0000
    6.65   41.6088523865 25.8968   5.7042   4.1041   1.5094   0.4787   0.0000
    6.65   41.6105155945 25.8864   5.7055   4.0745   1.3897   0.4787   0.0000
    6.65   41.6120147705 25.8462   5.7065   4.0504   1.2917   0.4787   0.0000
    6.65   41.6135139465 25.8056   5.7079   4.0300   1.2078   0.4787   0.0000
    6.65   41.6148452759 25.7698   5.7087   4.0069   1.1142   0.4787   0.0000
    6.65   41.6161804199 25.7097   5.7097   3.9853   1.0257   0.4787   0.0000
    6.65   41.6171798706 25.6646   5.7104   3.9677   0.9538   0.4787   0.0000
    6.65   41.6176795959 25.6367   5.7111   3.9518   0.8891   0.4787   0.0000
    6.65   41.6183471680 25.5994   5.7120   3.9364   0.8259   0.4787   0.0000
    6.65   41.6190147400 25.5622   5.7129   3.9214   0.7645   0.4787   0.0000
    6.65   41.6195144653 25.5415   5.7135   3.9045   0.6958   0.4787   0.0000
    6.65   41.6201782227 25.5139   5.7141   3.8908   0.6398   0.4787   0.0000
    6.65   41.6213455200 25.4656   5.7155   3.8739   0.5700   0.4787   0.0000
    6.65   41.6240119934 25.3552   5.7191   3.8506   0.4713   0.4787   0.0000
    6.65   41.6265144348 25.1586   5.7222   3.8323   0.3918   0.4787   0.0000
    6.65   41.6291809082 25.0530   5.7248   3.8160   0.3221   0.4787   0.0000
    6.65   41.6331863403 24.8433   5.7286   3.7986   0.2449   0.4787   0.0000
    6.65   41.6396903992 24.4396   5.7372   3.7817   0.1618   0.4787   0.0000
    6.65   41.6542167664 23.5195   5.7648   3.7721   0.0789   0.4787   0.0000
    6.65   41.6682434082 22.4867   5.7692   3.9007   0.5695   0.4787   0.0000
    6.65   41.6964759827 20.8450   5.8266   3.9478   0.6675   0.4787   0.0000
    6.65   41.6971206665 20.8078   5.8272   3.9716   0.7615   0.4787   0.0000
    6.65   41.6977691650 20.7150   5.8276   3.9887   0.8276   0.4787   0.0000
    6.65   41.6988983154 20.6769   5.8206   4.0045   0.8971   0.4787   0.0000
    6.65   41.7005119324 20.6225   5.8153   4.0187   0.9579   0.4787   0.0000
    6.65   41.7022857666 20.4368   5.8119   4.0336   1.0169   0.4787   0.0000
    6.65   41.7039031982 20.3441   5.8102   4.0474   1.0717   0.4787   0.0000
    6.65   41.7056770325 20.2513   5.8080   4.0621   1.1308   0.4787   0.0000
    6.65   41.7072906494 20.1585   5.8069   4.0787   1.1962   0.4787   0.0000
    6.65   41.7084197998 20.0655   5.8057   4.0924   1.2504   0.4787   0.0000
    6.65   41.7118110657 19.8798   5.8033   4.1068   1.3062   0.4787   0.0000
    6.65   41.7164955139 19.6007   5.8007   4.1209   1.3590   0.4787   0.0000
    6.65   41.7185935974 19.4797   5.7990   4.1355   1.4165   0.4787   0.0000
    6.65   41.7197227478 19.4146   5.7979   4.1498   1.4736   0.4787   0.0000
    6.65   41.7206916809 19.3680   5.7967   4.1694   1.5522   0.4787   0.0000
    6.65   41.7216606140 19.3215   5.7955   4.1857   1.6172   0.4787   0.0000
    6.65   41.7226295471 19.2786   5.7943   4.2004   1.6762   0.4787   0.0000
    6.65   41.7237625122 19.2285   5.7931   4.2195   1.7530   0.4787   0.0000
    6.65   41.7252159119 19.1793   5.7921   4.2368   1.8218   0.4787   0.0000
    6.65   41.7265052795 19.1356   5.7913   4.2512   1.8794   0.4787   0.0000
    6.65   41.7279624939 19.1317   5.7905   4.2692   1.9520   0.4787   0.0000
    6.65   41.7299003601 19.1266   5.7893   4.2901   2.0368   0.4787   0.0000
    6.65   41.7328071594 19.1189   5.7879   4.3126   2.1281   0.4787   0.0000
    6.65   41.7349052429 19.1134   5.7870   4.3279   2.1901   0.4787   0.0000
    6.65   41.7379760742 19.1053   5.7863   4.3448   2.2582   0.4787   0.0000
    6.65   41.7436332703 19.0904   5.7851   4.3713   2.3649   0.4787   0.0000
    6.65   41.7549438477 19.0605   5.7826   4.4362   2.6263   0.4787   0.0000
    6.65   41.7614097595 19.0437   5.7809   4.4795   2.8008   0.4787   0.0000
    6.65   41.7719192505 19.0166   5.7777   4.5498   3.0847   0.4787   0.0000
    6.65   41.7908439636 18.9678   5.7711   4.6696   3.5695   0.4787   0.0000
    6.65   41.8123703003 18.9274   5.7626   4.7683   3.9719   0.4787   0.0000
    6.65   41.8369827271 18.8772   5.7518   4.8376   4.2586   0.4787   0.0000
    6.65   41.8518905640 18.8184   5.7449   4.8701   4.3940   0.4787   0.0000
    6.65   41.8608016968 18.7833   5.7404   4.8864   4.4630   0.4787   0.0000
    6.65   41.8768539429 18.7581   5.7324   4.9103   4.5659   0.4787   0.0000
    6.65   41.8961524963 18.7278   5.7219   4.9352   4.6752   0.4787   0.0000
    6.65   41.9217948914 18.6870   5.7072   4.9624   4.7978   0.4787   0.0000
    6.65   41.9372215271 18.6394   5.6975   4.9756   4.8593   0.4787   0.0000
    6.65   41.9648437500 18.5535   5.6802   4.9961   4.9566   0.4787   0.0000
    6.65   41.9981765747 18.4487   5.6609   5.0150   5.0490   0.4787   0.0000
    6.65   42.0380516052 18.3256   5.6495   5.0585   5.2314   0.4787   0.0000
    6.65   42.0637931824 18.2125   5.6387   5.0726   5.2959   0.4787   0.0000
    6.65   42.1443748474 17.9566   5.6173   5.0917   5.3878   0.4787   0.0000
    6.65   42.4208488464 16.5464   5.5557   5.0968   5.4343   0.4787   0.0000
    6.65   42.7072601318 15.1937   5.4955   5.0961   5.4547   0.4787   0.0000
    6.65   42.7264862061 15.1804   5.4918   5.0992   5.4702   0.4787   0.0000
    6.65   52.1446723938  7.8972   5.2842   5.1733   5.6906   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.70    0.1500000060  0.1500  -2.5171   3.5145   5.1350   0.4787   0.0000
    6.70    0.2000000030  0.2000  -2.2478   3.5351   5.0734   0.4787   0.0000
    6.70    0.2500000000  0.2500  -2.0635   3.5460   5.0294   0.4787   0.0000
    6.70    0.3000000119  0.3000  -1.9131   3.5557   4.9972   0.4787   0.0000
    6.70    0.3499999940  0.3500  -1.7799   3.5650   4.9678   0.4787   0.0000
    6.70    0.4000000060  0.4000  -1.6433   3.5732   4.9222   0.4787   0.0000
    6.70    0.4499999881  0.4500  -1.5185   3.5824   4.8852   0.4787   0.0000
    6.70    0.5000000000  0.5000  -1.3989   3.5927   4.8526   0.4787   0.0000
    6.70    0.5500000119  0.5500  -1.2728   3.6038   4.8123   0.4787   0.0000
    6.70    0.6000000238  0.6000  -1.1522   3.6171   4.7826   0.4787   0.0000
    6.70    0.6999999881  0.7000  -0.8963   3.6444   4.7030   0.4787   0.0000
    6.70    0.8000000119  0.8000  -0.6398   3.6753   4.6281   0.4787   0.0000
    6.70    0.8999999762  0.9000  -0.3984   3.7108   4.5797   0.4787   0.0000
    6.70    1.0000000000  1.0000  -0.1777   3.7414   4.5275   0.4787   0.0000
    6.70    1.1000000238  1.1000   0.0182   3.7646   4.4655   0.4787   0.0000
    6.70    1.2000000477  1.2000   0.2203   3.7877   4.3937   0.4787   0.0000
    6.70    1.2999999523  1.3000   0.3962   3.8089   4.3374   0.4787   0.0000
    6.70    1.3999999762  1.4000   0.5470   3.8278   4.2943   0.4787   0.0000
    6.70    1.5000000000  1.5000   0.6783   3.8477   4.2724   0.4787   0.0000
    6.70    1.6000000238  1.6000   0.8043   3.8701   4.2641   0.4787   0.0000
    6.70    1.7000000477  1.7000   0.9224   3.8933   4.2652   0.4787   0.0000
    6.70    1.7999999523  1.8000   1.0298   3.9145   4.2677   0.4787   0.0000
    6.70    1.9244269133  1.9244   1.1389   3.9378   4.2805   0.4787   0.0000
    6.70    2.0000000000  2.0000   1.2161   3.9511   4.2735   0.4787   0.0000
    6.70    2.2000000477  2.2000   1.3705   3.9820   4.2838   0.4787   0.0000
    6.70    2.5000000000  2.5000   1.5882   4.0225   4.2837   0.4787   0.0000
    6.70    3.0000000000  3.0000   1.8934   4.0777   4.2785   0.4787   0.0000
    6.70    3.3190424442  3.3190   2.0578   4.1066   4.2735   0.4787   0.0000
    6.70    3.5000000000  3.5000   2.1445   4.1217   4.2704   0.4787   0.0000
    6.70    4.0000000000  4.0000   2.3581   4.1592   4.2648   0.4787   0.0000
    6.70    4.5000000000  4.5000   2.5448   4.1916   4.2587   0.4787   0.0000
    6.70    5.0000000000  5.0000   2.7154   4.2201   4.2479   0.4787   0.0000
    6.70    6.0000000000  6.0000   3.0049   4.2671   4.2257   0.4787   0.0000
    6.70    7.0000000000  7.0000   3.2481   4.3056   4.2034   0.4787   0.0000
    6.70    8.7338142395  8.7338   3.5969   4.3614   4.1738   0.4787   0.0000
    6.70    9.0000000000  9.0000   3.6451   4.3690   4.1691   0.4787   0.0000
    6.70   11.5243806839 11.5244   4.0222   4.4210   4.1073   0.4787   0.0000
    6.70   12.0000000000 12.0000   4.0868   4.4292   4.0931   0.4787   0.0000
    6.70   15.0000000000 14.9462   4.4269   4.4688   4.0069   0.4787   0.0000
    6.70   16.4765834808 16.4023   4.5595   4.4821   3.9677   0.4787   0.0000
    6.70   20.0000000000 19.8092   4.8449   4.5012   3.8408   0.4787   0.0000
    6.70   20.5051002502 20.2666   4.8758   4.5024   3.8246   0.4787   0.0000
    6.70   24.9710521698 24.0262   5.1256   4.4930   3.6109   0.4787   0.0000
    6.70   28.6197433472 26.6468   5.3011   4.4493   3.3058   0.4787   0.0000
    6.70   30.0000000000 27.4179   5.3626   4.4124   3.1092   0.4787   0.0000
    6.70   31.5272254944 28.2063   5.4168   4.3714   2.9029   0.4787   0.0000
    6.70   33.2226943970 28.8913   5.4756   4.2824   2.4986   0.4787   0.0000
    6.70   34.4838333130 28.2881   5.5069   4.1188   1.8040   0.4787   0.0000
    6.70   34.5155601501 28.2164   5.5071   4.1113   1.7726   0.4787   0.0000
    6.70   35.2100372314 25.7390   5.5369   4.2212   2.1423   0.4787   0.0000
    6.70   35.3218383789 25.6644   5.5523   4.2454   2.2228   0.4787   0.0000
    6.70   35.3606872559 25.5940   5.5681   4.2690   2.3001   0.4787   0.0000
    6.70   35.3739509583 25.5616   5.5770   4.2819   2.3422   0.4787   0.0000
    6.70   35.3784790039 25.5555   5.5763   4.2714   2.3007   0.4787   0.0000
    6.70   35.3801193237 25.5533   5.5773   4.2630   2.2662   0.4787   0.0000
    6.70   35.3813743591 25.5516   5.5780   4.2556   2.2359   0.4787   0.0000
    6.70   35.3827400208 25.5498   5.5786   4.2475   2.2028   0.4787   0.0000
    6.70   35.3841018677 25.5479   5.5788   4.2387   2.1671   0.4787   0.0000
